648,Severus Snape,tell me what would i get if i added powdered root of asphodel to an infusion of wormwood?
649,Severus Snape,you don't know?
650,Severus Snape,well let's try again.
651,Severus Snape,where mr. potter would you look if i asked you to find me a bezoar?
652,Harry Potter,i don't know sir.
653,Severus Snape,and what is the difference between monkshood and wolfbane?
654,Harry Potter,i don't know sir.
655,Severus Snape,pity.
656,Severus Snape,clearly fame isn't everything...  is it mr. potter?
657,Harry Potter,clearly hermione knows.
658,Harry Potter,since it's a pity not to ask her.
659,Severus Snape,silence.
660,Severus Snape,and put her hand down you silly girl.
661,Severus Snape,for your information potter... asphodel and wormwood make a sleeping potion so powerful it is known as the draught of living death.
662,Severus Snape,a bezoar is a stone taken from the stomach of a goat and it will save you from most poisons.
663,Severus Snape,as for monkshood and wolfsbane they are the same plant which also goes by the name of aconite.
664,Severus Snape,well?
665,Severus Snape,why aren't you all copying this down?
666,Severus Snape,and gryffindors note that five points will be taken from your house... for your classmate's cheek.
667,Seamus Finnigan,eye of rabbit harp string hum.
668,Seamus Finnigan,turn this water into rum.
669,Seamus Finnigan,eye of rabbit harp string hum...
670,Harry Potter,what's seamus trying to do to that glass of water?
671,Ron Weasley,turn it into rum.
672,Ron Weasley,actually managed a weak tea yesterday before-
673,Ron Weasley,ah.
674,Ron Weasley,mail's here!
675,Harry Potter,can i borrow this?
676,Harry Potter,thanks.
677,Seamus Finnigan,hey look!
678,Seamus Finnigan,neville's got a remembrall!
679,Hermione Granger,i've read about those.
680,Hermione Granger,when the smoke turns red  it means you've forgotten something.
681,Neville Longbottom,the only problem is i can't remember what i've forgotten.
682,Harry Potter,hey ron somebody broke into gringotts listen.
683,Harry Potter,believed to be the work of dark witches or wizards unknown gringotts goblins while acknowledging the breach insist that nothing was taken.
684,Harry Potter,the vault in question number 713 had in fact been emptied earlier that same day.
685,Harry Potter,that's odd.
686,Harry Potter,that's the vault hagrid and i went to.
687,Rolanda Hooch,good afternoon class.
688,Class,good afternoon madam hooch.
689,Rolanda Hooch,good afternoon amanda good afternoon.
690,Rolanda Hooch,welcome to your first flying lesson.
691,Rolanda Hooch,well what are you waiting for?
692,Rolanda Hooch,everyone step up to the left side of their broomstick.
693,Rolanda Hooch,come on now hurry up.
694,Rolanda Hooch,stick your right hand over the broom and say up!
695,Class,up!
696,Harry Potter,wow.
697,Draco Malfoy,up!
698,Rolanda Hooch,with feeling!
699,Hermione Granger,up.
700,Hermione Granger,up.
701,Hermione Granger,up.
702,Hermione Granger,up.
703,Ron Weasley,up!!
704,Ron Weasley,ooh!
705,Ron Weasley,shut up harry.
706,Rolanda Hooch,now once you've got hold of your broom i want you to mount it.
707,Rolanda Hooch,and grip it tight you don't want to be sliding off the end.
708,Rolanda Hooch,when i blow my whistle i want each of you to kick off from the ground hard.
709,Rolanda Hooch,keep your broom steady hover for a moment and then lean forward slightly and touch back down.
710,Rolanda Hooch,on my whistle...3...2...
711,Neville Longbottom,oh...
712,Rolanda Hooch,mr. longbottom.
713,Girl,neville what are you doing?
714,Students,neville...neville...
715,Boy,we're not supposed to take off yet.
716,Rolanda Hooch,m-m-mr. longbottom!
717,Rolanda Hooch,mr. longbottom!
718,Neville Longbottom,ahh!
719,Rolanda Hooch,mr. longbottom!
720,Neville Longbottom,down!
721,Neville Longbottom,down!
722,Neville Longbottom,ahhhh!
723,Harry Potter,neville!
724,Neville Longbottom,help!!
726,Rolanda Hooch,come back down this instant!
727,Neville Longbottom,ahh!
728,Neville Longbottom,help!
729,Rolanda Hooch,mr. longbottom-!
730,Neville Longbottom,ahhhh!
731,Neville Longbottom,whoa!
732,Neville Longbottom,ahhh!
733,Neville Longbottom,oh.
734,Neville Longbottom,ah...help!
735,Neville Longbottom,ahh!
736,Rolanda Hooch,everyone out of the way!
737,Rolanda Hooch,come on get up.
738,Girl,is he alright?
739,Neville Longbottom,owowowow.
740,Rolanda Hooch,oh oh oh oh dear.
741,Rolanda Hooch,it's a broken wrist.
742,Rolanda Hooch,tch tch tch.
743,Rolanda Hooch,good boy come on now up you get.
744,Rolanda Hooch,everyone's to keep their feet firmly on the ground while i take mr. longbottom to the hospital wing.
745,Rolanda Hooch,understand?
746,Rolanda Hooch,if i see a single broom in the air the one riding it will find themselves out of hogwarts before they can say quidditch.
747,Draco Malfoy,did you see his face?
748,Draco Malfoy,maybe if the fat lump had given this a squeeze he'd have remembered to fall on his fat arse.
749,Harry Potter,give it here malfoy.
750,Draco Malfoy,no.
751,Draco Malfoy,i think i'll leave it somewhere for longbottom to find.
752,Draco Malfoy,how 'bout up on the roof?
753,Draco Malfoy,what's the matter potter?
754,Draco Malfoy,bit beyond your reach?
755,Hermione Granger,harry no way!
756,Hermione Granger,you heard what madam hooch said!
757,Hermione Granger,besides you don't even know how to fly.
758,Hermione Granger,what an idiot.
759,Harry Potter,give it here malfoy or i'll knock you off your broom!
760,Draco Malfoy,is that so?
761,Draco Malfoy,have it your way then!
762,Boy,good job harry!
763,Boy 2,oh that was wicked harry.
764,Minerva McGonagall,harry potter?
765,Minerva McGonagall,follow me.
766,Quirinus Quirrell,an iguana s-such as this is...
767,Minerva McGonagall,you wait here.
768,Quirinus Quirrell,... an essential in-gredient.
769,Minerva McGonagall,professor quirrell excuse me excuse me.
770,Minerva McGonagall,could i borrow wood for a moment please?
771,Quirinus Quirrell,oh.
772,Quirinus Quirrell,y-yes of course.
773,Quirinus Quirrell,and the vampire b-bat...
774,Minerva McGonagall,potter this is oliver wood.
775,Minerva McGonagall,wood i have found you a seeker!
776,Nearly Headless Nick,have you heard?
777,Nearly Headless Nick,harry potter's the new gryffindor seeker.
778,Nearly Headless Nick,i always knew he'd do well.
779,Ron Weasley,seeker?
780,Ron Weasley,but first years never make their house teams!
781,Ron Weasley,you must be the youngest quidditch player in...
782,Harry Potter,a century according to mcgonagall.
783,Fred Weasley,hey well done harry wood's just told us!
784,Ron Weasley,fred and george are on the team too.
785,Ron Weasley,beaters.
786,George Weasley,our job is to make sure that you don't get bloodied up too bad.
787,George Weasley,can't make any promises of course.
788,George Weasley,rough game quidditch.
789,Fred Weasley,brutal.
790,Fred Weasley,but no one's died in years.
791,Fred Weasley,someone will vanish occasionally...
792,George Weasley,but they'll turn up in a month or two!
793,Ron Weasley,oh go on harry quidditch is great.
794,Ron Weasley,best game there is!
795,Ron Weasley,and you'll be great too!
796,Harry Potter,but i've never even played quidditch.
797,Harry Potter,what if i make a fool of myself?
798,Hermione Granger,you won't make a fool of yourself.
799,Hermione Granger,it's in your blood.
800,Ron Weasley,whoa.
801,Ron Weasley,harry you never told me your father was a seeker too.
802,Harry Potter,i-i didn't know.
803,Ron Weasley,i'm telling you it's spooky.
804,Ron Weasley,she knows more about you than you do.
805,Harry Potter,who doesn't?
806,Ron Weasley,ahh!
807,Harry Potter,what's happening?
808,Hermione Granger,the staircases change remember?
809,Harry Potter,let's go this way.
810,Ron Weasley,before the staircase moves again.
811,Harry Potter,does anyone feel like...we shouldn't be here?
812,Hermione Granger,we're not supposed to be here.
813,Hermione Granger,this is the 3rd floor.
814,Hermione Granger,it's forbidden.
815,Harry Potter,let's go.
816,Ron Weasley,it's filch's cat!
817,Harry Potter,run!
818,Harry Potter,quick!
819,Harry Potter,let’s hide though that door!
820,Harry Potter,it's locked!
821,Ron Weasley,that's it we're done for!
822,Hermione Granger,oh move over!
823,Hermione Granger,alohomora.
824,Hermione Granger,get in.
825,Ron Weasley,alohomora?
826,Hermione Granger,standard book of spells chapter 7.
827,Argus Filch,anyone here my sweet?
828,Argus Filch,come on.
829,Hermione Granger,filch is gone.
830,Ron Weasley,probably thinks this door's locked.
831,Hermione Granger,it was locked.
832,Harry Potter,and for good reason.
833,All,ahhhhhhh!
834,Ron Weasley,what do they think they're doing??
835,Ron Weasley,keeping a thing like that locked up in a school.
836,Hermione Granger,you don't use your eyes do you?
837,Hermione Granger,didn't you see what it was standing on?
838,Ron Weasley,i wasn't looking at its feet!
839,Ron Weasley,i was a bit preoccupied with its heads.
840,Ron Weasley,or maybe you didn't notice there were three!
841,Hermione Granger,it was standing on a trap door.
842,Hermione Granger,which means it wasn't there by accident.
843,Hermione Granger,it's guarding something.
844,Harry Potter,guarding something?
845,Hermione Granger,that's right.
846,Hermione Granger,now if you two don't mind i'm going to bed before either of you come up with another clever idea to get us killed... or worse expelled!
847,Ron Weasley,she needs to sort out her priorities!
848,Oliver Wood,quidditch is easy enough to understand.
849,Oliver Wood,each time has seven players 3 chasers 2 beaters 1 keeper and a seeker.
850,Oliver Wood,that's you.
851,Oliver Wood,there are three kinds of balls.
852,Oliver Wood,this one's called the quaffle.
853,Oliver Wood,now the chasers handle the quaffle and try to put it through one of those three hoops.
854,Oliver Wood,the keeper that's me defends the hoops.
855,Oliver Wood,with me so far?
856,Harry Potter,i think so.
857,Harry Potter,what are those?
858,Oliver Wood,you better take this.
859,Oliver Wood,careful now it's comin' back.
860,Oliver Wood,eh not bad potter you'd make a fair beater... uh-oh.
861,Harry Potter,what is that?
862,Oliver Wood,bludger.
863,Oliver Wood,nasty little buggers.
864,Oliver Wood,but you are the seeker and the only thing i want you to worry about is this... the golden snitch.
865,Harry Potter,i like this ball.
866,Oliver Wood,ah you like it now.
867,Oliver Wood,just wait.
868,Oliver Wood,it's wicked fast and damn near impossible to see.
869,Harry Potter,what do i do with it?
870,Oliver Wood,you catch it... before the other team's seeker.
871,Oliver Wood,you catch this the game is over.
872,Oliver Wood,you catch this potter and we win.
873,Harry Potter,whoa.
874,Filius Flitwick,one of a wizard's most rudimentary skills is levitation the ability to make objects fly.
875,Filius Flitwick,uh do you all have your feathers?
876,Filius Flitwick,good.
877,Filius Flitwick,now uh don't forget the nice wrist movement we've been practicing hmm?
878,Filius Flitwick,the swish and flick.
879,Filius Flitwick,everyone.
880,All,the swish and flick.
881,Filius Flitwick,good.
882,Filius Flitwick,and enunciate.
883,Filius Flitwick,wingardium leviosa.
884,Filius Flitwick,off you go then.
885,Draco Malfoy,wingardium levio-saaa.
886,Ron Weasley,wingardrium leviosar!
887,Hermione Granger,stop stop stop.
888,Hermione Granger,you're going to take someone's eye out.
889,Hermione Granger,besides you're saying it wrong.
890,Hermione Granger,it's levi-o-sa not leviosar.
891,Ron Weasley,you do it then if you're so clever.
892,Ron Weasley,go on go on.
893,Hermione Granger,wingardium leviosa.
894,Filius Flitwick,oh well done!
895,Filius Flitwick,see here everyone!
896,Filius Flitwick,ms. granger's done it!
897,Filius Flitwick,oh splendid!
898,Seamus Finnigan,wingard levosa.
899,Filius Flitwick,well done dear.
900,Filius Flitwick,whooaaa!
901,Filius Flitwick,ooh.
902,Harry Potter,i think we're going to need another feather over here professor.
903,Ron Weasley,it's levioooosa not leviosaaaar.
904,Ron Weasley,she's a nightmare honestly.
905,Ron Weasley,no wonder she hasn't got any friends!
906,Harry Potter,i think she heard you.
907,Harry Potter,where's hermione?
908,Neville Longbottom,parvati patil said that she wouldn't come out of the girl's bathroom.
909,Neville Longbottom,she said that she'd been in there all afternoon...crying.
910,Quirinus Quirrell,troll!
911,Quirinus Quirrell,in the dungeon!
912,Quirinus Quirrell,t-troolll in the dungeon!!
913,Quirinus Quirrell,thought you ought to know.
914,Albus Dumbledore,sillllleeennnnceeeee!
915,Albus Dumbledore,everyone will please not panic.
916,Albus Dumbledore,now prefects will lead their houses back to the dormitories.
917,Albus Dumbledore,teachers will follow me to the dungeons.
918,Girl,hufflepuff this way!
919,Boy,stay together!
920,Percy Weasley,gryffindors keep up please.
921,Percy Weasley,and stay alert!
922,Harry Potter,how could a troll get in?
923,Ron Weasley,not by itself.
924,Ron Weasley,trolls are really stupid.
925,Ron Weasley,probably people playing jokes.
926,Ron Weasley,what?
927,Harry Potter,hermione!
928,Harry Potter,she doesn't know!
929,Ron Weasley,i think the troll's left the dungeon!
930,Harry Potter,it’s going into the girl's bathroom!
931,Harry Potter,hermione move!
932,Hermione Granger,help!
933,Hermione Granger,help!
934,Ron Weasley,hey pea brain!
935,Hermione Granger,ahhh!
936,Hermione Granger,help!
937,Harry Potter,whooa!
938,Harry Potter,whoa whoa!
939,Ron Weasley,ew.
940,Harry Potter,whoa whoa whoa!
941,Harry Potter,do something!
942,Ron Weasley,what?
943,Harry Potter,anything!
944,Harry Potter,hurry up!
945,Hermione Granger,swish and flick!
946,Ron Weasley,wingardium leviosa!
947,Ron Weasley,cool.
948,Hermione Granger,is it...dead?
949,Harry Potter,i don't think so.
950,Harry Potter,just knocked out.
951,Harry Potter,ew.
952,Harry Potter,troll bogies.
953,Minerva McGonagall,oh!
954,Minerva McGonagall,oh my goodness!
955,Minerva McGonagall,e-explain yourselves both of you!
956,Ron Weasley,well what it is...
957,Harry Potter,well what it is...
958,Hermione Granger,it's my fault professor mcgonagall.
959,Minerva McGonagall,miss granger?
960,Hermione Granger,i went looking for the troll.
961,Hermione Granger,i'd read about them and thought i could handle it.
962,Hermione Granger,but i was wrong.
963,Hermione Granger,if harry and ron hadn't come and found me...i'd probably be dead.
